client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,dti_group,loan_income_group,income_group,loan_amount_group,risk_segment
CUST_29375,36,82000,RENT,12.0,HOMEIMPROVEMENT,C,18000,13.22,0,0.22,N,17,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.219512195121951,5309.13396262666,0.284257731251545,13,0.101198803836851,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29376,48,82500,RENT,4.0,HOMEIMPROVEMENT,A,18000,7.51,0,0.22,N,16,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.218181818181818,9024.01651612673,0.327563836559112,5,0.877796573572869,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29377,47,24000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,5100,15.31,0,0.21,Y,16,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.2125,4618.9978538137,0.404958243908904,8,0.757334084577312,0,High DTI,20-30%,Low Income,Medium Loan,High Risk
CUST_29378,40,85000,RENT,5.0,HOMEIMPROVEMENT,B,18000,11.48,0,0.21,N,13,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.211764705882353,15173.0487164888,0.390271161370456,6,0.185805073372255,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29379,43,90000,RENT,9.0,MEDICAL,C,18000,13.11,0,0.2,N,12,Female,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,36,0.2,6714.48745604075,0.274605416178231,6,0.25598945171237,0,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_29380,36,125000,RENT,0.0,HOMEIMPROVEMENT,B,18000,11.11,0,0.14,N,11,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.144,10043.5989361506,0.224348791489205,7,0.730536004778873,0,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_29381,36,130000,RENT,0.0,MEDICAL,B,18000,11.71,0,0.14,N,14,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Self-employed,36,0.138461538461538,16862.3857029038,0.268172197714645,9,0.325785732906249,1,Medium DTI,10-20%,Very High Income,Large Loan,Low Risk
CUST_29382,44,24000,OWN,5.0,EDUCATION,D,5000,14.74,0,0.21,Y,15,Male,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.208333333333333,5977.73371461512,0.457405571442297,9,0.336419279178204,1,High DTI,20-30%,Low Income,Small Loan,High Risk
CUST_29383,39,168000,RENT,2.0,HOMEIMPROVEMENT,E,18000,17.93,1,0.11,N,11,Female,Married,PhD,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.107142857142857,44078.3101317169,0.369513750784029,10,0.670307410971462,2,Medium DTI,10-20%,Very High Income,Large Loan,High Risk
CUST_29384,36,24000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1500,9.63,0,0.06,N,16,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,36,0.0625,1958.14644977335,0.144089435407223,6,0.530124817732555,0,Low DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29385,50,85000,RENT,1.0,HOMEIMPROVEMENT,C,17500,13.49,0,0.21,N,17,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,36,0.205882352941176,13124.9575010929,0.360293617659916,12,0.146044870343967,1,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29386,38,51000,RENT,3.0,HOMEIMPROVEMENT,B,17000,10.38,1,0.33,N,11,Male,Single,PhD,USA,New York,Buffalo,42.8864,-78.8784,Part-time,60,0.333333333333333,5040.34265169549,0.432163581405794,14,0.853230758319321,2,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_29387,49,70000,RENT,4.0,EDUCATION,B,17000,11.71,0,0.24,N,16,Male,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.242857142857143,13361.1463092399,0.43373066156057,13,0.600385509122884,3,High DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29388,46,72194,RENT,8.0,PERSONAL,B,17000,8.88,0,0.24,N,15,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,12,0.235476632407125,15623.7754960663,0.451890399424693,15,0.949583570265154,0,High DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29389,42,75000,RENT,6.0,MEDICAL,A,17000,7.9,0,0.23,N,15,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,60,0.226666666666667,9265.0631786947,0.350200842382596,5,0.92327502214067,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29390,40,95000,RENT,0.0,PERSONAL,B,17000,10.0,0,0.18,N,15,Female,Divorced,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.178947368421053,18144.5973391726,0.369943129886027,6,0.402039331430747,0,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_29391,49,86400,RENT,7.0,PERSONAL,A,16875,7.51,0,0.2,N,14,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,36,0.1953125,20036.7385407003,0.42721919607292,13,0.285007883744712,0,High DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_29392,37,25000,OWN,8.0,VENTURE,C,10625,13.06,0,0.42,Y,12,Male,Widowed,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,24,0.425,1272.25801613698,0.475890320645479,14,0.69133418067088,1,High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_29393,36,25000,MORTGAGE,4.0,MEDICAL,A,11500,7.29,0,0.46,N,12,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,24,0.46,2480.24970447023,0.559209988178809,10,0.802436892571785,1,High DTI,>=40%,Low Income,Large Loan,High Risk
CUST_29394,38,47000,RENT,4.0,DEBTCONSOLIDATION,A,16500,7.9,1,0.35,N,16,Male,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.351063829787234,6380.73862114058,0.486824225981714,2,0.683520685160515,0,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_29395,43,25000,MORTGAGE,10.0,EDUCATION,B,10000,9.62,0,0.4,N,17,Female,Widowed,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.4,4721.07371402272,0.588842948560909,13,0.647560659501987,1,High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_29396,36,72000,RENT,5.0,VENTURE,C,16500,13.61,0,0.23,N,11,Male,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.229166666666667,8478.44063740364,0.346922786630606,14,0.51133177690174,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29397,48,92000,RENT,6.0,DEBTCONSOLIDATION,B,16500,12.69,0,0.18,N,15,Male,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.179347826086957,11792.4485769867,0.307526614967247,3,0.768899755378327,0,Medium DTI,10-20%,High Income,Large Loan,Medium Risk
CUST_29398,36,36000,RENT,7.0,PERSONAL,A,16000,8.9,1,0.44,N,17,Female,Single,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.444444444444444,4407.71779744569,0.566881049929047,9,0.538922436634774,1,High DTI,>=40%,Medium Income,Large Loan,High Risk
CUST_29399,44,36000,RENT,0.0,PERSONAL,B,16000,11.49,1,0.44,N,13,Female,Married,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.444444444444444,5750.29731840972,0.604174925511381,7,0.243189051609847,0,Very High DTI,>=40%,Medium Income,Large Loan,High Risk
CUST_29400,39,43680,RENT,9.0,MEDICAL,B,16000,10.99,1,0.37,N,16,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.366300366300366,7242.96626122424,0.532119190962093,11,0.602930809714362,1,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_29401,41,45000,RENT,2.0,MEDICAL,C,16000,12.99,1,0.36,N,14,Female,Married,Master,UK,England,London,51.5074,-0.1278,Self-employed,60,0.355555555555556,3274.46293416081,0.428321398536907,8,0.867014938221322,0,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_29402,36,25000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3000,8.7,0,0.12,N,12,Female,Divorced,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.12,5198.20839845962,0.327928335938385,10,0.538064643263795,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_29403,36,44000,RENT,4.0,DEBTCONSOLIDATION,C,16000,14.65,1,0.36,N,11,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,12,0.363636363636364,12298.4207955459,0.643145927171498,15,0.602606930543293,0,Very High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_29404,50,50000,RENT,1.0,PERSONAL,A,16000,7.9,1,0.32,N,17,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Part-time,36,0.32,12059.3108294712,0.561186216589423,3,0.435750288047625,1,High DTI,30-40%,Medium Income,Large Loan,High Risk
CUST_29405,36,25200,MORTGAGE,0.0,EDUCATION,C,8700,12.23,1,0.35,Y,14,Male,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.345238095238095,2605.68118810495,0.448638142385117,10,0.250307110898789,0,High DTI,30-40%,Low Income,Medium Loan,High Risk
CUST_29406,37,60000,RENT,21.0,DEBTCONSOLIDATION,B,16000,10.99,0,0.27,N,15,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Unemployed,36,0.266666666666667,11552.9734373941,0.459216223956569,2,0.595275017062801,1,High DTI,20-30%,Medium Income,Large Loan,Medium Risk
CUST_29407,42,54000,RENT,4.0,DEBTCONSOLIDATION,C,16000,12.87,1,0.3,Y,14,Female,Married,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.296296296296296,12226.3186048822,0.522709603794114,8,0.0988039408649393,0,High DTI,20-30%,Medium Income,Large Loan,High Risk
CUST_29408,38,60000,RENT,0.0,VENTURE,C,16000,13.22,0,0.27,N,14,Female,Divorced,High School,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,24,0.266666666666667,8384.12687760876,0.406402114626813,3,0.779025798035205,1,High DTI,20-30%,Medium Income,Large Loan,Medium Risk
CUST_29409,37,25700,MORTGAGE,5.0,EDUCATION,D,1600,15.31,0,0.06,N,14,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Part-time,24,0.0622568093385214,7631.20576852482,0.359190885934818,2,0.805231834230087,0,Medium DTI,<10%,Low Income,Small Loan,High Risk
CUST_29410,39,65000,RENT,4.0,HOMEIMPROVEMENT,B,16000,11.83,0,0.25,N,16,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,12,0.246153846153846,18546.5677502093,0.531485657695527,5,0.815027901540878,0,High DTI,20-30%,High Income,Large Loan,High Risk
CUST_29411,39,67000,RENT,6.0,VENTURE,B,16000,10.99,0,0.24,N,16,Female,Widowed,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Self-employed,36,0.238805970149254,6522.98896487613,0.336164014401136,14,0.253518243410296,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29412,39,70000,RENT,8.0,MEDICAL,A,16000,7.9,0,0.23,N,14,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,24,0.228571428571429,11724.4159642843,0.396063085204062,8,0.855129890823308,0,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29413,40,70000,RENT,2.0,DEBTCONSOLIDATION,B,16000,11.99,0,0.23,N,12,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Unemployed,60,0.228571428571429,12994.5829015863,0.414208327165518,8,0.374361986748754,0,High DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29414,48,71004,RENT,5.0,PERSONAL,B,16000,9.25,0,0.23,N,17,Female,Widowed,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.225339417497606,7726.82802578097,0.334161850399709,3,0.202315013593991,1,Medium DTI,20-30%,High Income,Large Loan,Medium Risk
CUST_29415,49,69000,RENT,0.0,HOMEIMPROVEMENT,D,16000,14.96,1,0.23,Y,12,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Part-time,36,0.231884057971014,3724.35861679938,0.285860269808687,15,0.215380691177424,2,Medium DTI,20-30%,High Income,Large Loan,High Risk
CUST_29416,42,22000,RENT,4.0,DEBTCONSOLIDATION,A,1000,7.29,0,0.05,N,13,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.0454545454545454,3503.87236885611,0.204721471311642,2,0.49834476930882,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29417,38,25000,RENT,1.0,EDUCATION,A,1000,8.0,0,0.04,N,16,Male,Married,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.04,6249.03137219853,0.289961254887941,12,0.341760789725095,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29418,37,26000,OWN,2.0,MEDICAL,A,6000,8.59,0,0.23,N,12,Female,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.230769230769231,5897.65618668948,0.457602161026519,5,0.0852315270067003,1,High DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_29419,36,27600,RENT,0.0,EDUCATION,B,1000,11.49,0,0.04,N,12,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Self-employed,36,0.036231884057971,4866.38294073203,0.212550106548262,5,0.346330433329769,2,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29420,41,28800,RENT,2.0,EDUCATION,C,1000,13.48,0,0.03,N,13,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,36,0.0347222222222222,3620.99106722507,0.160451078723093,13,0.556336007944638,0,Low DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_29421,46,35000,RENT,1.0,VENTURE,A,1000,7.9,0,0.03,N,12,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.0285714285714285,4325.15492294422,0.152147283512692,1,0.351915438866241,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29422,41,26400,MORTGAGE,1.0,PERSONAL,D,10300,16.29,1,0.39,Y,14,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.390151515151515,5162.55486414641,0.585702835763122,14,0.564967537130208,0,High DTI,30-40%,Low Income,Large Loan,High Risk
CUST_29423,45,38400,RENT,4.0,DEBTCONSOLIDATION,C,1000,14.72,0,0.03,Y,12,Male,Widowed,Master,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.0260416666666666,11086.9192732249,0.314763522740232,13,0.0801742071446518,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29424,40,39960,RENT,0.0,EDUCATION,C,1000,15.23,0,0.03,Y,14,Female,Divorced,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.025025025025025,9030.60421425534,0.251016121477861,13,0.886331883174195,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29425,37,44000,RENT,14.0,EDUCATION,A,1000,5.42,0,0.02,N,13,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.0227272727272727,7345.38419427058,0.189667822597059,8,0.895899846905627,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29426,36,42000,RENT,21.0,HOMEIMPROVEMENT,A,1000,7.51,1,0.02,N,14,Female,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,24,0.0238095238095238,3484.35566709875,0.106770373026161,4,0.352467382154471,2,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29427,38,61000,RENT,0.0,PERSONAL,B,1000,9.45,0,0.02,N,17,Male,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.0163934426229508,6785.92516486829,0.127638117456857,6,0.68673458074175,0,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_29428,41,26400,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,12.21,1,0.23,N,16,Male,Married,High School,USA,California,Los Angeles,34.0522,-118.2437,Unemployed,24,0.227272727272727,1459.01070879541,0.282538284424069,7,0.574588001192311,2,Medium DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_29429,44,26500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6200,6.03,0,0.23,N,16,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Unemployed,36,0.233962264150943,7378.28934201188,0.512388277057052,1,0.287276287093138,0,High DTI,20-30%,Low Income,Medium Loan,High Risk
CUST_29430,45,26748,OWN,8.0,MEDICAL,A,4000,7.88,0,0.15,N,12,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.149543891132047,3337.72203002029,0.274327876103645,3,0.501011222074569,0,Medium DTI,10-20%,Low Income,Small Loan,Low Risk
CUST_29431,36,26880,OWN,0.0,MEDICAL,A,4500,7.66,0,0.17,N,11,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.167410714285714,4363.03427804409,0.329725977605807,11,0.352663430259939,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_29432,36,16800,RENT,2.0,PERSONAL,C,1200,13.06,0,0.07,N,15,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Unemployed,36,0.0714285714285714,2539.87083844236,0.222611359431093,7,0.484574555142356,0,Medium DTI,<10%,Low Income,Small Loan,Medium Risk
CUST_29433,44,17112,RENT,4.0,DEBTCONSOLIDATION,A,1200,7.66,0,0.07,N,14,Female,Married,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.0701262272089761,3463.37568714765,0.272520785831443,6,0.900197627558694,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29434,39,18300,RENT,0.0,DEBTCONSOLIDATION,D,1200,14.74,1,0.07,Y,11,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Self-employed,36,0.0655737704918032,1907.82488019902,0.169826496185739,13,0.49577902250663,0,Low DTI,<10%,Low Income,Small Loan,High Risk
CUST_29435,36,19200,RENT,4.0,DEBTCONSOLIDATION,B,1200,9.62,0,0.06,N,14,Female,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.0625,2951.77126470142,0.216238086703199,7,0.413714331194346,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29436,36,29000,RENT,9.0,MEDICAL,B,1200,12.42,0,0.04,N,15,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.0413793103448275,2061.4869731797,0.112465068040679,8,0.560483955627537,2,Low DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29437,36,27000,OWN,4.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.22,N,15,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.222222222222222,2548.68895262979,0.316618109356659,11,0.257202036465424,2,Medium DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_29438,41,57000,RENT,3.0,PERSONAL,D,1200,15.99,0,0.02,Y,12,Female,Married,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,12,0.0210526315789473,3265.63473768359,0.0783444690821682,14,0.46886420032197,1,Low DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29439,37,85000,RENT,21.0,VENTURE,A,1200,8.9,0,0.01,N,13,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,24,0.0141176470588235,13867.970164395,0.177270237228176,15,0.946946018049129,0,Low DTI,<10%,High Income,Small Loan,Low Risk
CUST_29440,45,27012,MORTGAGE,20.0,PERSONAL,A,6000,5.99,1,0.22,N,13,Male,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.22212350066637,3380.00719482811,0.34725333906516,6,0.535974411823792,1,Medium DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_29441,40,27040,MORTGAGE,7.0,EDUCATION,B,6925,9.99,0,0.26,N,15,Male,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.256102071005917,2809.51740037921,0.36000434173,9,0.665209194995891,2,Medium DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_29442,39,27040,MORTGAGE,0.0,HOMEIMPROVEMENT,A,4800,8.59,0,0.18,N,17,Male,Single,Master,UK,England,London,51.5074,-0.1278,Full-time,36,0.177514792899408,6617.94826088036,0.422261400180487,15,0.616081962641205,1,High DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_29443,38,37500,RENT,0.0,VENTURE,A,1375,6.91,0,0.04,N,11,Male,Single,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Unemployed,36,0.0366666666666666,4887.18800965165,0.166991680257377,13,0.272064510510742,0,Low DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29444,38,27500,MORTGAGE,5.0,MEDICAL,C,4700,13.92,0,0.17,N,13,Female,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.170909090909091,5617.0831410019,0.375166659672796,9,0.463904395610337,0,Medium DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_29445,37,26400,RENT,5.0,EDUCATION,A,1500,6.91,0,0.06,N,17,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.0568181818181818,6055.65684456131,0.28619912290005,12,0.17673938975607,1,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29446,41,27340,RENT,7.0,DEBTCONSOLIDATION,C,1500,12.99,0,0.05,Y,15,Male,Divorced,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.0548646671543526,7141.11268463424,0.316061180857141,2,0.281982527876432,0,Medium DTI,<10%,Low Income,Small Loan,High Risk
CUST_29447,48,29004,RENT,6.0,MEDICAL,A,1500,7.51,0,0.05,N,15,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,60,0.0517170045510964,5608.80459818316,0.245097386504729,8,0.0856168905882959,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29448,42,30132,RENT,4.0,VENTURE,C,1500,12.98,0,0.05,Y,14,Male,Married,PhD,USA,California,San Francisco,37.7749,-122.4194,Self-employed,24,0.0497809637594583,7372.17894956262,0.294443745837071,8,0.0747951332434497,0,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29449,40,30996,RENT,2.0,MEDICAL,C,1500,13.72,1,0.05,Y,14,Female,Single,Master,UK,England,London,51.5074,-0.1278,Full-time,36,0.0483933410762679,1761.45613948519,0.105221839575596,2,0.101633621290178,1,Low DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29450,50,29000,RENT,1.0,PERSONAL,B,1500,10.39,1,0.05,N,15,Female,Widowed,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,12,0.0517241379310344,5249.27713469768,0.23273369429992,10,0.577527983994459,0,Medium DTI,<10%,Low Income,Small Loan,Low Risk
CUST_29451,42,35004,RENT,12.0,MEDICAL,A,1500,7.37,0,0.04,N,12,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Self-employed,24,0.0428522454576619,7780.58256399541,0.265129201348286,9,0.301011522085102,1,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29452,41,35400,RENT,11.0,VENTURE,C,1500,12.87,0,0.04,Y,14,Female,Married,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,60,0.0423728813559322,8893.10781036524,0.293590616112012,6,0.33731420906961,1,Medium DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29453,43,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6250,15.31,1,0.22,Y,13,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.223214285714286,6053.3283795337,0.439404584983347,12,0.329186113753075,1,High DTI,20-30%,Low Income,Medium Loan,High Risk
CUST_29454,41,32004,RENT,2.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.05,N,17,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.0468691413573303,3268.75569892744,0.149004989967737,2,0.398881572806094,0,Low DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29455,48,33500,RENT,1.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.04,N,11,Female,Divorced,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,24,0.044776119402985,2368.59997782105,0.115480596352867,13,0.744094318167076,1,Low DTI,<10%,Medium Income,Small Loan,High Risk
CUST_29456,36,28000,MORTGAGE,1.0,VENTURE,D,3075,15.62,1,0.11,Y,12,Female,Married,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.109821428571429,8054.5623780538,0.397484370644778,4,0.261315620671096,2,Medium DTI,10-20%,Low Income,Small Loan,High Risk
CUST_29457,39,39000,RENT,7.0,DEBTCONSOLIDATION,B,1500,10.36,1,0.04,N,16,Male,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.0384615384615384,7923.97787150801,0.241640458243795,5,0.202297169716647,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29458,40,49788,RENT,1.0,DEBTCONSOLIDATION,A,1500,9.32,0,0.03,N,16,Female,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.0301277416244878,13142.6515984512,0.294100016037021,9,0.538807311926973,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29459,43,51600,RENT,4.0,VENTURE,B,1500,11.86,0,0.03,N,11,Male,Married,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.0290697674418604,11041.952911864,0.2430611029431,3,0.294055562418097,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29460,45,52000,RENT,0.0,MEDICAL,A,1500,8.94,0,0.03,N,13,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.0288461538461538,9570.11309763995,0.21288679033923,6,0.149929575167702,2,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
CUST_29461,44,28000,OWN,0.0,VENTURE,A,3500,8.94,0,0.13,N,12,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.125,7974.566245821,0.40980593735075,13,0.621624271832013,0,High DTI,10-20%,Low Income,Small Loan,Medium Risk
CUST_29462,48,28000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.74,0,0.27,N,16,Male,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.267857142857143,2043.45666754752,0.340837738126697,14,0.604240392766351,2,Medium DTI,20-30%,Low Income,Medium Loan,Medium Risk
CUST_29463,41,55000,RENT,3.0,VENTURE,A,1500,5.99,0,0.03,N,15,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.0272727272727272,14430.7485970423,0.289649974491679,5,0.612173548821506,0,Medium DTI,<10%,Medium Income,Small Loan,Low Risk
